customer_key,customer_id,first_name,last_name,marital_status,gender,birth_date,country,create_date
1832,AW00017294,Ruth,Arun,Married,Female,1971-10-17,Australia,2026-01-04
1833,AW00017295,Victor,Sanz,Married,Male,1977-01-19,Australia,2026-01-04
1834,AW00017296,Joanna,Johnston,Single,Female,1971-06-01,Australia,2026-01-04
1835,AW00017297,Tommy,Kumar,Single,Male,1973-10-25,Australia,2026-01-04
1836,AW00017298,Lucas,Peterson,Single,Male,1973-11-13,Australia,2026-01-04
1837,AW00017299,Jaclyn,Ferrier,Single,Female,1971-01-31,Australia,2026-01-04
1838,AW00017300,Ivan,Sai,Single,Male,1976-01-17,Australia,2026-01-04
1839,AW00017301,Nicolas,Raji,Single,Male,1969-09-30,Australia,2026-01-04
1840,AW00017302,Ruth,Vance,Single,Female,1975-04-03,Australia,2026-01-04
1841,AW00017303,Terrence,Tang,Married,Male,1981-04-13,Australia,2026-01-04
1842,AW00017304,Haley,Campbell,Single,Female,1974-11-15,Australia,2026-01-04
1843,AW00017305,Neil,Torres,Married,Male,1968-09-03,Australia,2026-01-04
1844,AW00017306,Edgar,Prasad,Single,Male,1968-07-12,Australia,2026-01-04
1845,AW00017307,Warren,Chande,Married,Male,1973-05-09,Australia,2026-01-04
1846,AW00017308,Deborah,Kumar,Married,Female,1973-08-11,Australia,2026-01-04
1847,AW00017309,Amy,Ma,Single,Female,1967-11-01,Australia,2026-01-04
1848,AW00017310,Alejandro,Wang,Married,Male,1967-01-25,Australia,2026-01-04
1849,AW00017311,Kimberly,Reed,Single,Female,1972-05-02,Australia,2026-01-04
1850,AW00017312,Mayra,Kovar,Single,Female,1971-09-25,Australia,2026-01-04
1851,AW00017313,Raquel,Alonso,Single,Female,1971-08-29,Australia,2026-01-04
1852,AW00017314,Lisa,Guo,Single,Female,1971-10-17,Australia,2026-01-04
1853,AW00017315,Carolyn,Munoz,Married,Female,1966-06-19,Australia,2026-01-04
1854,AW00017316,Marvin,Serrano,Married,Male,1971-11-11,Australia,2026-01-04
1855,AW00017317,Stacey,Zeng,Single,Female,1970-12-10,Australia,2026-01-04
1856,AW00017318,Tiffany,Zhang,Married,Female,1976-12-14,Australia,2026-01-04
1857,AW00017319,Brianna,Johnson,Single,Female,1969-06-30,Australia,2026-01-04
1858,AW00017320,Alan,Zhu,Single,Male,1975-09-21,Australia,2026-01-04
1859,AW00017321,Kate,Kumar,Married,Female,1975-03-10,Australia,2026-01-04
1860,AW00017322,Derek,Beck,Single,Male,1975-05-17,Australia,2026-01-04
1861,AW00017323,Rafael,Jai,Married,Male,1981-02-16,Australia,2026-01-04
1862,AW00017324,Tonya,Xu,Married,Female,1965-05-15,Australia,2026-01-04
1863,AW00017325,Paige,Henderson,Married,Female,1969-05-25,Australia,2026-01-04
1864,AW00017326,Paul,Shakespear,Single,Female,1974-08-11,Australia,2026-01-04
1865,AW00017327,Jamie,Zhou,Single,Female,1968-12-24,Australia,2026-01-04
1866,AW00017328,Michelle,Cox,Single,Female,1969-03-02,Australia,2026-01-04
1867,AW00017329,Jasmine,Wilson,Married,Female,1968-04-24,Australia,2026-01-04
1868,AW00017330,Latoya,Becker,Married,Female,1973-08-11,Australia,2026-01-04
1869,AW00017331,Keith,Stone,Married,Male,1973-01-02,Australia,2026-01-04
1870,AW00017332,Jonathan,Green,Single,Male,1963-09-30,Australia,2026-01-04
1871,AW00017333,Misty,Chander,Single,Female,1968-04-13,Australia,2026-01-04
1872,AW00017334,Luis,Lopez,Married,Male,1963-01-12,Australia,2026-01-04
1873,AW00017335,Miguel,Gonzales,Married,Male,1981-11-23,United States,2026-01-04
1874,AW00017336,Chase,Sanchez,Single,Male,1981-10-30,United States,2026-01-04
1875,AW00017337,Marcus,Davis,Single,Male,1981-02-15,Canada,2026-01-04
1876,AW00017338,Jordyn,Long,Married,Female,1981-08-16,Canada,2026-01-04
1877,AW00017339,Ian,Hayes,Single,Male,1982-05-09,United States,2026-01-04
1878,AW00017340,Joy,Hernandez,Single,Female,1985-08-02,United States,2026-01-04
1879,AW00017341,Andy,Alonso,Single,Male,1986-05-15,United States,2026-01-04
1880,AW00017342,William,Jones,Single,Male,1983-11-24,United States,2026-01-04
1881,AW00017343,Tristan,Price,Single,Male,1984-04-12,United States,2026-01-04
1882,AW00017344,Timothy,Kelly,Single,Male,1984-05-23,United States,2026-01-04
1883,AW00017345,Jeremiah,Martin,Married,Male,1984-02-16,Canada,2026-01-04
1884,AW00017346,Edgar,Lopez,Married,Male,1943-08-07,Australia,2026-01-04
1885,AW00017347,Sara,Stewart,Single,Female,1983-05-08,Canada,2026-01-04
1886,AW00017348,Ariana,Cooper,Single,Female,1983-04-22,Canada,2026-01-04
1887,AW00017349,Cassie,Kennedy,Married,Female,1985-05-25,United States,2026-01-04
1888,AW00017350,Ebony,Dominguez,Single,Female,1950-03-10,Australia,2026-01-04
1889,AW00017351,Terrence,Sharma,Married,Male,1947-02-16,Australia,2026-01-04
1890,AW00017352,Drew,Goel,Married,Male,1947-11-07,Australia,2026-01-04
1891,AW00017353,Bruce,Navarro,Married,Male,1948-07-10,Australia,2026-01-04
1892,AW00017354,Ivan,Garcia,Married,Male,1949-02-07,Australia,2026-01-04
1893,AW00017355,Shaun,Black,Married,Male,1950-03-05,Australia,2026-01-04
1894,AW00017356,Mary,Evans,Single,Female,1982-05-11,United States,2026-01-04
1895,AW00017357,Brandon,Miller,Married,Male,1981-09-18,United States,2026-01-04
1896,AW00017358,Sydney,Bell,Married,Female,1981-08-25,United States,2026-01-04
1897,AW00017359,María,Flores,Married,Female,1980-09-04,United States,2026-01-04
1898,AW00017360,Kyle,Lal,Married,Male,1980-07-03,Canada,2026-01-04
1899,AW00017361,Blake,Harris,Married,Male,1979-03-09,United States,2026-01-04
1900,AW00017362,Miguel,Collins,Married,Male,1977-07-31,United States,2026-01-04
1901,AW00017363,Benjamin,Harris,Married,Male,1974-04-08,United States,2026-01-04
1902,AW00017364,Ian,Perry,Married,Male,1979-02-07,United States,2026-01-04
1903,AW00017365,Thomas,Patterson,Married,Male,1973-12-21,United States,2026-01-04
1904,AW00017366,Devin,Harris,Married,Male,1974-05-16,United States,2026-01-04
1905,AW00017367,Trinity,Cooper,Married,Female,1969-04-14,United States,2026-01-04
1906,AW00017368,Alisha,Xie,Single,Female,1979-04-18,United States,2026-01-04
1907,AW00017369,Ethan,Brown,Single,Male,1985-01-11,United States,2026-01-04
1908,AW00017370,Edwin,Chander,Married,Male,1950-01-09,Australia,2026-01-04
1909,AW00017371,Kaylee,Reed,Single,Female,1984-02-15,Canada,2026-01-04
1910,AW00017372,Sarah,Long,Married,Female,1983-08-26,Canada,2026-01-04
1911,AW00017373,Ryan,Gonzales,Married,Male,1983-12-26,Canada,2026-01-04
1912,AW00017374,Jason,Diaz,Single,Male,1984-03-16,Canada,2026-01-04
1913,AW00017375,Sheila,Gill,Married,Female,1952-12-21,Australia,2026-01-04
1914,AW00017376,Jaclyn,She,Single,Female,1984-05-10,United States,2026-01-04
1915,AW00017377,Isabel,Wood,Single,Female,1983-09-05,United States,2026-01-04
1916,AW00017378,Zachary,Foster,Married,Male,1983-12-07,United States,2026-01-04
1917,AW00017379,Alexandra,Morgan,Single,Female,1983-12-18,United States,2026-01-04
1918,AW00017380,Nathan,Adams,Single,Male,1983-08-06,United States,2026-01-04
1919,AW00017381,Krystal,Guo,Married,Female,1957-06-16,Australia,2026-01-04
1920,AW00017382,Blake,Allen,Married,Male,1982-03-19,United States,2026-01-04
1921,AW00017383,Craig,Ortega,Married,Male,1976-10-28,United States,2026-01-04
1922,AW00017384,Raymond,Prasad,Married,Male,1977-03-21,United States,2026-01-04
1923,AW00017385,Grace,Martinez,Married,Female,1982-01-30,Canada,2026-01-04
1924,AW00017386,Alexandra,Scott,Married,Female,1976-08-03,United States,2026-01-04
1925,AW00017387,Aidan,Alexander,Married,Male,1983-06-11,Canada,2026-01-04
1926,AW00017388,Garrett,Ramirez,Married,Male,1977-10-03,Canada,2026-01-04
1927,AW00017389,Abigail,Butler,Married,Female,1978-05-06,United States,2026-01-04
1928,AW00017390,Blake,Lewis,Married,Male,1983-10-05,United States,2026-01-04
1929,AW00017391,Angela,Bennett,Single,Female,1969-11-09,United States,2026-01-04
1930,AW00017392,Dylan,Jones,Married,Male,1970-01-01,United States,2026-01-04
1931,AW00017393,Jordan,Sharma,Single,Male,1970-04-19,United States,2026-01-04
1932,AW00017394,Veronica,Mehta,Single,Female,1980-10-14,United States,2026-01-04
1933,AW00017395,Katherine,Ramirez,Single,Female,1975-08-15,United States,2026-01-04
1934,AW00017396,Eduardo,Rodriguez,Married,Male,1969-08-29,United States,2026-01-04
1935,AW00017397,Alexandra,Cook,Married,Female,1975-10-03,United States,2026-01-04
1936,AW00017398,Kaylee,Lopez,Single,Female,1969-11-21,United States,2026-01-04
1937,AW00017399,Ian,Sanchez,Married,Male,1969-11-23,United States,2026-01-04
1938,AW00017400,Emily,Wilson,Married,Female,1961-09-08,Canada,2026-01-04
1939,AW00017401,Noah,Wright,Married,Male,1967-08-30,United States,2026-01-04
1940,AW00017402,Bryce,Rogers,Married,Male,1967-11-09,Canada,2026-01-04
1941,AW00017403,Greg,White,Single,Male,1967-10-01,Canada,2026-01-04
1942,AW00017404,Gabriella,Baker,Single,Female,1939-10-12,Canada,2026-01-04
1943,AW00017405,Tamara,Wu,Single,Female,1939-12-08,United States,2026-01-04
1944,AW00017406,Mariah,Flores,Married,Female,1940-03-15,United States,2026-01-04
1945,AW00017407,Elizabeth,Bryant,Married,Female,1945-08-08,United States,2026-01-04
1946,AW00017408,Thomas,Miller,Married,Male,1940-01-19,United States,2026-01-04
1947,AW00017409,Christina,James,Single,Female,1969-01-06,Canada,2026-01-04
1948,AW00017410,Morgan,Lewis,Married,Female,1974-08-12,Canada,2026-01-04
1949,AW00017411,Jennifer,Brooks,Married,Female,1974-05-14,Canada,2026-01-04
1950,AW00017412,Kaylee,Carter,Married,Female,1969-05-01,United States,2026-01-04
1951,AW00017413,Hailey,Ramirez,Single,Female,1968-07-17,United States,2026-01-04
1952,AW00017414,Nicholas,Garcia,Married,Male,1969-01-20,United States,2026-01-04
1953,AW00017415,Dawn,Beck,Married,Female,1979-10-14,United States,2026-01-04
1954,AW00017416,Raymond,Suri,Married,Male,1974-05-14,United States,2026-01-04
1955,AW00017417,Lee,Munoz,Married,Male,1969-04-14,United States,2026-01-04
1956,AW00017418,Victoria,Ramirez,Married,Female,1979-08-09,United States,2026-01-04
1957,AW00017419,Brianna,Reed,Married,Female,1968-11-30,United States,2026-01-04
1958,AW00017420,Thomas,Hughes,Married,Male,1980-04-30,United States,2026-01-04
1959,AW00017421,Katherine,Henderson,Married,Female,1968-10-29,United States,2026-01-04
1960,AW00017422,Hunter,Campbell,Married,Male,1967-10-14,Canada,2026-01-04
1961,AW00017423,Arianna,Alexander,Single,Female,1967-12-18,United States,2026-01-04
1962,AW00017424,Spencer,Long,Married,Male,1973-11-08,United States,2026-01-04
1963,AW00017425,Austin,Washington,Married,Male,1967-08-25,United States,2026-01-04
1964,AW00017426,Donna,Shan,Single,Female,1973-03-15,United States,2026-01-04
1965,AW00017427,Adam,Russell,Married,Male,1973-09-14,United States,2026-01-04
1966,AW00017428,Xavier,Perez,Single,Male,1967-08-29,United States,2026-01-04
1967,AW00017429,Wyatt,Carter,Married,Male,1966-12-15,United States,2026-01-04
1968,AW00017430,Edward,King,Married,Male,1966-11-21,United States,2026-01-04
1969,AW00017431,Grace,Kelly,Married,Female,1967-04-09,United States,2026-01-04
1970,AW00017432,Mariah,Peterson,Married,Female,1972-02-01,United States,2026-01-04
1971,AW00017433,Cameron,Lee,Married,Male,1972-11-06,United States,2026-01-04
1972,AW00017434,Alyssa,Russell,Married,Female,1972-08-20,United States,2026-01-04
1973,AW00017435,Edward,Mitchell,Single,Male,1967-02-23,United States,2026-01-04
1974,AW00017436,Evan,Ramirez,Married,Male,1961-01-04,United States,2026-01-04
1975,AW00017437,Natalie,Baker,Married,Female,1960-12-16,United States,2026-01-04
1976,AW00017438,Marcus,Hughes,Married,Male,1961-01-10,United States,2026-01-04
1977,AW00017439,Jasmine,Butler,Married,Female,1960-08-18,United States,2026-01-04
1978,AW00017440,Richard,Cox,Single,Male,1959-11-17,United States,2026-01-04
1979,AW00017441,Natalie,Turner,Single,Female,1960-05-11,United States,2026-01-04
1980,AW00017442,Edward,Taylor,Married,Male,1940-12-22,Canada,2026-01-04
1981,AW00017443,Kristin,Shen,Single,Female,1941-05-22,United States,2026-01-04
1982,AW00017444,Bailey,Cox,Single,Female,1940-11-02,United States,2026-01-04
1983,AW00017445,Natasha,Hernandez,Married,Female,1946-04-17,United States,2026-01-04
1984,AW00017446,Pamela,Rana,Married,Female,1941-02-10,United States,2026-01-04
1985,AW00017447,Sydney,Lewis,Married,Female,1940-09-14,United States,2026-01-04
1986,AW00017448,Zachary,Hayes,Married,Male,1940-09-08,United States,2026-01-04
1987,AW00017449,Jackson,Adams,Married,Male,1942-01-08,United States,2026-01-04
1988,AW00017450,Samuel,Coleman,Married,Male,1966-04-13,Canada,2026-01-04
1989,AW00017451,Isabelle,Wood,Married,Female,1965-08-19,United States,2026-01-04
1990,AW00017452,Mitchell,Nath,Married,Male,1965-12-07,United States,2026-01-04
1991,AW00017453,Hailey,Reed,Single,Female,1971-07-22,United States,2026-01-04
1992,AW00017454,Edward,Perry,Married,Male,1965-11-08,United States,2026-01-04
1993,AW00017455,Dylan,Hayes,Married,Male,1965-11-15,United States,2026-01-04
1994,AW00017456,Trevor,Wood,Married,Male,1959-11-10,United States,2026-01-04
1995,AW00017457,Katherine,Allen,Married,Female,1976-03-19,United States,2026-01-04
1996,AW00017458,Jason,Collins,Single,Male,1965-07-01,United States,2026-01-04
1997,AW00017459,Cassidy,Barnes,Married,Female,1959-11-03,United States,2026-01-04
1998,AW00017460,Megan,Murphy,Married,Female,1960-06-18,United States,2026-01-04
1999,AW00017461,Sara,Allen,Married,Female,1960-05-26,United States,2026-01-04
2000,AW00017462,Jesse,Rogers,Married,Male,1958-08-22,United States,2026-01-04
2001,AW00017463,Nicholas,Moore,Married,Male,1964-08-29,United States,2026-01-04
2002,AW00017464,Jeremy,Rodriguez,Married,Male,1958-08-24,United States,2026-01-04
2003,AW00017465,Arianna,Stewart,Single,Female,1958-06-23,United States,2026-01-04
2004,AW00017466,Thomas,Perez,Married,Male,1942-07-17,United States,2026-01-04
2005,AW00017467,Wyatt,Hayes,Single,Male,1948-08-09,United States,2026-01-04
2006,AW00017468,Jeremiah,Gonzalez,Married,Male,1942-07-09,Canada,2026-01-04
2007,AW00017469,Ian,Perez,Married,Male,1943-01-03,United States,2026-01-04
2008,AW00017470,Jaime,Carlson,Married,Female,1948-11-22,United States,2026-01-04
2009,AW00017471,Grace,James,Single,Female,1944-05-03,United States,2026-01-04
2010,AW00017472,Meredith,Torres,Single,Female,1944-08-26,United States,2026-01-04
2011,AW00017473,Ebony,Blanco,Married,Female,1945-01-03,United States,2026-01-04
2012,AW00017474,Jose,King,Single,Male,1946-05-24,United States,2026-01-04
2013,AW00017475,Jackson,Green,Married,Male,1945-10-03,United States,2026-01-04
2014,AW00017476,Alexandria,Stewart,Married,Female,1946-09-04,Canada,2026-01-04
2015,AW00017477,Miranda,Griffin,Single,Female,1947-09-09,United States,2026-01-04
2016,AW00017478,Renee,Martin,Married,Female,1953-05-21,Australia,2026-01-04
2017,AW00017479,Kristine,Ramos,Married,Female,1954-03-13,Australia,2026-01-04
2018,AW00017480,Lucas,Gonzalez,Single,Male,1984-02-17,United States,2026-01-04
2019,AW00017481,Emma,Watson,Single,Female,1983-05-06,Canada,2026-01-04
2020,AW00017482,Taylor,Alexander,Single,Female,1982-10-30,Canada,2026-01-04
2021,AW00017483,Logan,Gonzalez,Single,Male,1983-01-22,Canada,2026-01-04
2022,AW00017484,Armando,Carlson,Married,Male,1959-11-09,Australia,2026-01-04
2023,AW00017485,Blake,Davis,Married,Male,1983-01-15,United States,2026-01-04
2024,AW00017486,Marissa,Foster,Single,Female,1983-05-25,United States,2026-01-04
2025,AW00017487,Nathan,Green,Single,Male,1983-02-20,United States,2026-01-04
2026,AW00017488,Jason,Adams,Single,Male,1983-03-16,United States,2026-01-04
2027,AW00017489,Jack,Evans,Single,Male,1983-05-21,United States,2026-01-04
2028,AW00017490,Grace,Moore,Single,Female,1983-03-08,United States,2026-01-04
2029,AW00017491,Kyle,Hall,Single,Male,1982-01-17,Canada,2026-01-04
2030,AW00017492,Amanda,Price,Single,Female,1981-12-12,United States,2026-01-04
2031,AW00017493,Candice,Gao,Married,Female,1955-05-27,Australia,2026-01-04
2032,AW00017494,Mathew,Alvarez,Married,Male,1955-02-10,Australia,2026-01-04
2033,AW00017495,Corey,Sharma,Married,Male,1960-05-09,Australia,2026-01-04
2034,AW00017496,Tabitha,Sanz,Married,Female,1956-04-16,Australia,2026-01-04
2035,AW00017497,Maria,Collins,Single,Female,1985-10-03,United States,2026-01-04
2036,AW00017498,Daniel,Martin,Single,Male,1986-02-16,United States,2026-01-04
2037,AW00017499,Marcus,Campbell,Single,Male,1985-11-20,United States,2026-01-04
2038,AW00017500,Cesar,Lopez,Single,Male,1963-04-14,Australia,2026-01-04
2039,AW00017501,Marc,Carlson,Married,Male,1963-04-23,Australia,2026-01-04
2040,AW00017502,Wayne,Kumar,Single,Male,1960-04-11,Australia,2026-01-04
2041,AW00017503,Molly,Suri,Married,Female,1960-01-19,Australia,2026-01-04
2042,AW00017504,Anna,Williams,Single,Female,1965-05-14,Australia,2026-01-04
2043,AW00017505,Hunter,Mitchell,Single,Male,1981-05-17,United States,2026-01-04
2044,AW00017506,Alexandria,Simmons,Married,Female,1978-10-17,United States,2026-01-04
2045,AW00017507,Alexis,Robinson,Married,Female,1979-02-12,United States,2026-01-04
2046,AW00017508,Caroline,Bennett,Single,Female,1979-01-05,United States,2026-01-04
2047,AW00017509,Makayla,Ramirez,Single,Female,1981-10-17,Canada,2026-01-04
2048,AW00017510,Jason,Butler,Single,Male,1966-09-19,Australia,2026-01-04
2049,AW00017511,Tabitha,Subram,Single,Female,1966-10-07,Australia,2026-01-04
2050,AW00017512,Cesar,Suri,Married,Male,1967-08-05,Australia,2026-01-04
2051,AW00017513,Micheal,Saunders,Single,Male,1961-08-31,Australia,2026-01-04
2052,AW00017514,Cedric,Zhou,Married,Male,1964-01-02,Australia,2026-01-04
2053,AW00017515,Lacey,Li,Single,Female,1974-07-15,Australia,2026-01-04
2054,AW00017516,Thomas,Foster,Single,Male,1978-11-08,United States,2026-01-04
2055,AW00017517,Daniel,Williams,Single,Male,1978-08-15,United States,2026-01-04
2056,AW00017518,Wendy,Gill,Single,Female,1980-02-15,United States,2026-01-04
2057,AW00017519,Taylor,Rivera,Married,Female,1985-08-18,United States,2026-01-04
2058,AW00017520,Marcus,Baker,Single,Male,1985-08-30,United States,2026-01-04
2059,AW00017521,Destiny,Jenkins,Married,Female,1979-12-22,United States,2026-01-04
2060,AW00017522,Reginald,Sanz,Married,Male,1964-08-29,Australia,2026-01-04
2061,AW00017523,Jordan,West,Married,Male,1983-01-09,United States,2026-01-04
2062,AW00017524,Lucas,Washington,Single,Male,1972-05-05,United States,2026-01-04
2063,AW00017525,Adam,Wright,Married,Male,1963-09-20,United States,2026-01-04
2064,AW00017526,Tristan,Gonzales,Single,Male,1962-09-22,United States,2026-01-04
2065,AW00017527,Anna,Cook,Single,Female,1963-03-26,United States,2026-01-04
2066,AW00017528,Whitney,Kapoor,Married,Female,1963-01-01,United States,2026-01-04
2067,AW00017529,Chloe,Mitchell,Married,Female,1962-11-16,United States,2026-01-04
2068,AW00017530,Devin,Wood,Married,Male,1961-11-18,United States,2026-01-04
2069,AW00017531,Isaac,Ramirez,Married,Male,1961-09-04,United States,2026-01-04
2070,AW00017532,Nathan,Patterson,Married,Male,1961-11-22,United States,2026-01-04
2071,AW00017533,Fernando,Baker,Married,Male,1943-11-04,United States,2026-01-04
2072,AW00017534,Robert,Griffin,Single,Male,1971-06-19,United States,2026-01-04
2073,AW00017535,Colleen,Guo,Single,Female,1976-10-20,United States,2026-01-04
2074,AW00017536,Benjamin,Robinson,Single,Male,1976-08-18,United States,2026-01-04
2075,AW00017537,Courtney,Mitchell,Single,Female,1971-02-24,United States,2026-01-04
2076,AW00017538,Brianna,Bell,Single,Female,1976-03-11,United States,2026-01-04
2077,AW00017539,Grace,Wilson,Married,Female,1969-10-05,Canada,2026-01-04
2078,AW00017540,Gloria,Gutierrez,Married,Female,1973-03-03,United States,2026-01-04
2079,AW00017541,Kristen,Zeng,Married,Female,1968-06-05,United States,2026-01-04
2080,AW00017542,Bridget,Rai,Single,Female,1978-08-22,United States,2026-01-04
2081,AW00017543,Meredith,Martin,Single,Female,1973-08-11,United States,2026-01-04
2082,AW00017544,Eduardo,Rogers,Married,Male,1967-12-10,United States,2026-01-04
2083,AW00017545,Wyatt,Ross,Married,Male,1968-01-23,United States,2026-01-04
2084,AW00017546,Melanie,James,Married,Female,1973-05-30,United States,2026-01-04
